1973,May,71170,6
1973,June,69257,6
1973,July,71266,6
1973,August,68171,6
1973,September,66156,6
1973,October,64413,6
1973,November,61645,6
1973,December,62514,6
1974,January,70251,8
1974,February,62699,8
1974,March,72410,8
1974,April,68304,8
1974,May,72482,8
1974,June,66601,8
1974,July,70422,8
1974,August,68634,8
1974,September,68348,8
1974,October,64276,8
1974,November,60353,8
1974,December,60720,8
1975,January,68476,6
1975,February,62516,6
1975,March,69216,6
1975,April,67474,6
1975,May,68656,6
1975,June,65133,6
1975,July,68575,6
1975,August,65436,6
1975,September,64950,6
1975,October,61117,6
1975,November,58541,6
1975,December,62220,6
1976,January,68866,6
1976,February,64211,6
1976,March,71041,6
1976,April,65912,6
1976,May,68790,6
1976,June,66873,6
1976,July,69146,6
1976,August,67858,6
1976,September,68910,6
1976,October,63713,6
1976,November,61211,6
1976,December,61803,6
1977,January,65738,8
1977,February,61882,8
1977,March,71631,8
1977,April,67175,8
1977,May,72251,8
1977,June,69372,8
1977,July,69023,8
1977,August,68080,8
1977,September,68767,8
1977,October,65564,8
1977,November,62586,8
1977,December,63427,8
1978,January,67538,8
1978,February,63830,8
1978,March,72118,8
1978,April,69100,8
1978,May,72525,8
1978,June,68485,8
1978,July,70272,8
1978,August,67297,8
1978,September,67722,8
1978,October,64871,8
1978,November,61028,8
1978,December,63833,8
1979,January,68139,8
1979,February,62341,8
1979,March,70575,8
1979,April,68390,8
1979,May,71490,8
1979,June,66912,8
1979,July,71253,8
1979,August,70254,8
1979,September,70024,8
1979,October,68091,8
1979,November,64438,8
1979,December,65310,8
1980,January,72179,10
1980,February,67873,10
1980,March,73306,10
1980,April,71803,10
1980,May,75080,10
1980,June,72224,10
1980,July,77280,10
1980,August,73147,10
1980,September,73439,10
1980,October,71562,10
1980,November,67184,10
1980,December,70712,10
1981,January,71624,10
1981,February,68711,10
1981,March,74269,10
1981,April,71802,10
1981,May,72339,10
1981,June,71914,10
1981,July,76468,10
1981,August,74757,10
1981,September,74994,10
1981,October,69771,10
1981,November,66391,10
1981,December,69060,10
1982,January,72013,10
1982,February,67180,10
1982,March,75105,10
1982,April,70536,10
1982,May,71180,10
1982,June,72190,10
1982,July,76054,10
1982,August,74307,10
1982,September,74977,10
1982,October,71385,10
1982,November,67243,10
1982,December,69105,10
1983,January,69562,11
1983,February,65977,11
1983,March,72287,11
1983,April,67723,11
1983,May,71847,11
1983,June,69888,11
1983,July,71865,11
1983,August,72289,11
1983,September,70904,11
1983,October,66865,11
1983,November,63730,11
1983,December,64996,11
1984,January,66016,10
1984,February,65690,10
1984,March,70385,10
1984,April,65663,10
1984,May,69456,10
1984,June,67401,10
1984,July,71651,10
1984,August,70818,10
1984,September,69126,10
1984,October,67783,10
1984,November,64186,10
1984,December,64117,10
1985,January,68732,10
1985,February,63118,10
1985,March,70931,10
1985,April,68183,10
1985,May,70134,10
1985,June,65523,10
1985,July,72341,10
1985,August,69628,10
1985,September,70834,10
1985,October,68346,10
1985,November,63045,10
1985,December,62988,10
1986,January,70286,12
1986,February,64858,12
1986,March,70407,12
1986,April,71422,12
1986,May,71707,12
1986,June,70263,12
1986,July,73911,12
1986,August,73132,12
1986,September,75288,12
1986,October,71459,12
1986,November,65403,12
1986,December,70096,12
1987,January,71684,10
1987,February,65940,10
1987,March,73254,10
1987,April,70554,10
1987,May,74353,10
1987,June,75144,10
1987,July,78254,10
1987,August,75752,10
1987,September,75833,10
1987,October,70924,10
1987,November,67007,10
1987,December,69270,10
1988,January,75114,12
1988,February,71349,12
1988,March,78060,12
1988,April,70574,12
1988,May,76674,12
1988,June,72840,12
1988,July,77328,12
1988,August,78452,12
1988,September,78656,12
1988,October,72651,12
1988,November,69743,12
1988,December,71552,12
1989,January,72834,10
1989,February,69245,10
1989,March,75143,10
1989,April,71312,10
1989,May,74690,10
1989,June,72707,10
1989,July,78785,10
1989,August,77921,10
1989,September,74803,10
1989,October,71869,10
1989,November,69013,10
1989,December,72137,10
1990,January,75800,11
1990,February,70491,11
1990,March,76630,11
1990,April,72614,11
1990,May,76566,11
1990,June,73072,11
1990,July,81098,11
1990,August,81563,11
1990,September,80349,11
1990,October,76756,11
1990,November,70483,11
1990,December,70253,11
1991,January,74004,10
1991,February,66326,10
1991,March,71220,10
1991,April,68278,10
1991,May,70444,10
1991,June,68764,10
1991,July,74019,10
1991,August,72095,10
1991,September,72030,10
1991,October,65906,10
1991,November,62980,10
1991,December,63953,10
1992,January,69448,10
1992,February,66329,10
1992,March,69054,10
1992,April,65138,10
